Order_ID,Order_Date,Customer_Name,Age,Gender,County,Branch,Category,Product,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Method,Salesperson,Customer_Type
ORD00160,2025-08-17,Rose Njoroge,63,Male,Nairobi,Westlands,Smartphone,Tecno Camon 40,4,28000,5,106400.0,75326.09,31073.91,Cash,Mercy,Returning
ORD00161,2025-04-30,Lilian Mutiso,54,Female,Nairobi,Westlands,TV,Samsung 55 inch,2,82000,15,139400.0,92017.97,47382.03,Cash,Mercy,Returning
ORD00162,2025-10-12,Ann Mwangi,40,Female,Uasin Gishu,Eldoret,TV,Hisense 43 inch,4,43000,15,146200.0,92083.12,54116.88,Mastercard,Mercy,Returning
ORD00163,2025-05-04,Grace Maina,63,Male,Uasin Gishu,Eldoret,Accessories,AirPods Pro,4,36000,15,122400.0,87082.38,35317.62,M-Pesa,John,New
ORD00164,2025-05-11,Mercy Mutiso,59,Male,Kisumu,Kisumu,TV,Samsung 55 inch,2,82000,0,164000.0,107205.54,56794.46,Cash,Grace,New
ORD00165,2025-10-28,Daniel Kimani,48,Male,Uasin Gishu,Eldoret,TV,LG OLED 65 inch,1,195000,5,185250.0,145871.77,39378.23,Cash,Faith,New
ORD00166,2025-12-23,Rose Wanjiku,31,Female,Nairobi,Westlands,TV,LG OLED 65 inch,4,195000,15,663000.0,468562.01,194437.99,Visa,Alice,Returning
ORD00167,2025-07-04,Esther Achieng,47,Male,Uasin Gishu,Eldoret,Accessories,Mechanical Keyboard,2,9500,10,17100.0,11330.19,5769.81,Cash,Brian,New
ORD00168,2025-01-09,Peter Omondi,55,Female,Mombasa,Mombasa,Laptop,HP EliteBook,3,98000,5,279300.0,188797.85,90502.15,M-Pesa,Faith,Returning
ORD00169,2025-05-12,Ann Wanjiku,59,Female,Kisumu,Kisumu,Laptop,Dell Inspiron,2,87000,5,165300.0,122993.57,42306.43,Mastercard,Mercy,New
ORD00170,2025-09-26,Mary Otieno,60,Male,Uasin Gishu,Eldoret,Smartphone,Tecno Camon 40,2,28000,5,53200.0,32643.18,20556.82,M-Pesa,Kevin,New
ORD00171,2025-09-16,Samuel Mutiso,21,Female,Kiambu,Thika,Accessories,AirPods Pro,1,36000,15,30600.0,18432.53,12167.47,Visa,Alice,New
ORD00172,2025-09-15,Joseph Kiptoo,24,Male,Nakuru,Nakuru,Laptop,HP EliteBook,2,98000,10,176400.0,134600.76,41799.24,Visa,John,New
ORD00173,2025-07-11,Michael Achieng,54,Male,Kiambu,Thika,Laptop,Dell Inspiron,1,87000,0,87000.0,53826.91,33173.09,Mastercard,John,Returning
ORD00174,2025-01-29,James Wanjiku,28,Male,Kisumu,Kisumu,Accessories,Mechanical Keyboard,1,9500,0,9500.0,6136.56,3363.44,Mastercard,Alice,New
ORD00175,2025-02-08,Peter Omondi,54,Male,Nairobi,Westlands,TV,Samsung 55 inch,2,82000,5,155800.0,116920.25,38879.75,Mastercard,Grace,Returning
ORD00176,2025-03-25,Lilian Kimani,54,Female,Kiambu,Thika,TV,LG OLED 65 inch,2,195000,0,390000.0,273061.84,116938.16,Visa,Kevin,New
ORD00177,2025-08-12,Grace Otieno,39,Female,Uasin Gishu,Eldoret,TV,Samsung 55 inch,3,82000,15,209100.0,145977.04,63122.96,Visa,John,Returning
ORD00178,2025-04-06,Lilian Njoroge,42,Male,Uasin Gishu,Eldoret,TV,Samsung 55 inch,1,82000,0,82000.0,53594.74,28405.26,Mastercard,Mercy,Returning
ORD00179,2025-06-12,Joy Otieno,23,Male,Mombasa,Mombasa,Accessories,Mechanical Keyboard,3,9500,0,28500.0,17855.29,10644.71,M-Pesa,John,Returning
ORD00180,2025-10-13,Daniel Omondi,44,Male,Nairobi,Nairobi CBD,Smartphone,Redmi Note 14,1,38000,10,34200.0,26427.83,7772.17,Cash,Alice,Returning
ORD00181,2025-07-18,John Wanjiku,53,Male,Nakuru,Nakuru,Laptop,Lenovo ThinkPad,2,115000,5,218500.0,142851.76,75648.24,Visa,Faith,New
ORD00182,2025-02-02,Brian Kamau,35,Female,Mombasa,Mombasa,Accessories,AirPods Pro,3,36000,10,97200.0,76675.68,20524.32,Mastercard,Brian,Returning
ORD00183,2025-02-24,Kevin Maina,18,Female,Mombasa,Mombasa,Accessories,Mechanical Keyboard,4,9500,10,34200.0,23465.41,10734.59,M-Pesa,Alice,Returning
ORD00184,2025-11-05,Mercy Achieng,38,Male,Kisumu,Kisumu,TV,LG OLED 65 inch,4,195000,5,741000.0,492896.34,248103.66,Visa,John,Returning
ORD00185,2025-02-28,Lilian Kimani,55,Male,Kiambu,Thika,Smartphone,Tecno Camon 40,2,28000,15,47600.0,36153.97,11446.03,Cash,John,Returning
ORD00186,2025-03-13,Alice Kimani,34,Male,Kiambu,Thika,Accessories,Power Bank,1,4200,15,3570.0,2849.36,720.64,Mastercard,John,Returning
ORD00187,2025-10-06,Mary Mutiso,62,Male,Nairobi,Nairobi CBD,Laptop,Dell Inspiron,2,87000,0,174000.0,124000.07,49999.93,Mastercard,David,Returning
ORD00188,2025-02-24,James Otieno,34,Male,Nakuru,Nakuru,Laptop,Lenovo ThinkPad,3,115000,15,293250.0,203108.66,90141.34,M-Pesa,David,New
ORD00189,2025-09-05,Faith Maina,44,Male,Nairobi,Nairobi CBD,Laptop,Dell Inspiron,3,87000,10,234900.0,162331.53,72568.47,M-Pesa,Faith,Returning
ORD00190,2025-09-01,Faith Achieng,64,Female,Mombasa,Mombasa,Smartphone,Redmi Note 14,1,38000,0,38000.0,22971.65,15028.35,Visa,Grace,New
ORD00191,2025-05-05,Esther Kiptoo,53,Male,Mombasa,Mombasa,Accessories,Power Bank,2,4200,15,7140.0,5183.3,1956.7,M-Pesa,John,Returning
ORD00192,2025-01-15,Rose Kimani,46,Female,Kisumu,Kisumu,Smartphone,iPhone 16,2,185000,10,333000.0,249904.88,83095.12,Cash,Grace,New
ORD00193,2025-07-07,David Kimani,47,Male,Mombasa,Mombasa,Accessories,Mechanical Keyboard,4,9500,15,32300.0,23172.05,9127.95,Visa,David,Returning
ORD00194,2025-11-13,Brian Njoroge,63,Female,Nakuru,Nakuru,Smartphone,iPhone 16,3,185000,0,555000.0,359481.57,195518.43,Cash,Mercy,Returning
ORD00195,2025-12-22,Kevin Omondi,42,Female,Nakuru,Nakuru,Laptop,Lenovo ThinkPad,4,115000,5,437000.0,304734.98,132265.02,M-Pesa,Mercy,Returning
ORD00196,2025-05-28,Kevin Kiptoo,38,Female,Nakuru,Nakuru,Smartphone,Redmi Note 14,1,38000,15,32300.0,20262.01,12037.99,Mastercard,Faith,Returning
ORD00197,2025-12-17,Ann Kamau,63,Female,Kisumu,Kisumu,Laptop,MacBook Air M4,1,210000,5,199500.0,131354.39,68145.61,Visa,Brian,Returning
ORD00198,2025-03-28,Samuel Kariuki,65,Female,Nakuru,Nakuru,Smartphone,Samsung Galaxy S25,3,145000,10,391500.0,277342.0,114158.0,Cash,Faith,New
ORD00199,2025-08-06,Faith Wanjiku,59,Male,Mombasa,Mombasa,Smartphone,Tecno Camon 40,3,28000,10,75600.0,58396.46,17203.54,Cash,Faith,New
ORD00200,2025-05-02,Mercy Wanjiku,55,Female,Uasin Gishu,Eldoret,Accessories,Wireless Mouse,2,2800,5,5320.0,4057.6,1262.4,Cash,David,Returning
ORD00201,2025-11-02,Daniel Kiptoo,38,Female,Mombasa,Mombasa,TV,Hisense 43 inch,1,43000,5,40850.0,32375.85,8474.15,Mastercard,Kevin,Returning
ORD00202,2025-12-02,Kevin Wanjiku,26,Male,Nairobi,Westlands,TV,Samsung 55 inch,4,82000,15,278800.0,175207.49,103592.51,Visa,John,Returning
ORD00203,2025-08-20,John Njoroge,23,Female,Nakuru,Nakuru,TV,Hisense 43 inch,3,43000,15,109650.0,86629.07,23020.93,Visa,Kevin,New
ORD00204,2025-08-23,Joy Otieno,52,Female,Nairobi,Westlands,Accessories,Wireless Mouse,4,2800,10,10080.0,6698.9,3381.1,Visa,David,New
ORD00205,2025-10-17,Ann Mutiso,61,Male,Nairobi,Nairobi CBD,Smartphone,Tecno Camon 40,1,28000,0,28000.0,22004.82,5995.18,M-Pesa,Faith,Returning
ORD00206,2025-01-01,Joseph Kimani,62,Male,Kiambu,Thika,TV,Samsung 55 inch,3,82000,0,246000.0,179805.73,66194.27,Visa,Grace,Returning
ORD00207,2025-12-07,Brian Mwangi,43,Female,Kiambu,Thika,Laptop,Lenovo ThinkPad,1,115000,0,115000.0,69024.98,45975.02,Mastercard,Grace,New
ORD00208,2025-10-31,Grace Omondi,61,Female,Nairobi,Nairobi CBD,Smartphone,Redmi Note 14,1,38000,15,32300.0,23863.44,8436.56,Mastercard,Grace,New
ORD00209,2025-07-16,John Wanjiku,24,Male,Mombasa,Mombasa,TV,LG OLED 65 inch,2,195000,15,331500.0,250180.43,81319.57,M-Pesa,Mercy,New
ORD00210,2025-09-29,Lilian Mwangi,57,Male,Kisumu,Kisumu,TV,Hisense 43 inch,2,43000,5,81700.0,64051.07,17648.93,Mastercard,Brian,New
ORD00211,2025-02-21,Kevin Otieno,55,Female,Mombasa,Mombasa,Accessories,Mechanical Keyboard,2,9500,5,18050.0,11829.85,6220.15,Cash,Brian,Returning
ORD00212,2025-12-20,James Njoroge,37,Male,Nakuru,Nakuru,Laptop,Lenovo ThinkPad,3,115000,0,345000.0,261082.31,83917.69,M-Pesa,Faith,Returning
ORD00213,2025-02-27,Grace Achieng,58,Male,Nakuru,Nakuru,Smartphone,Redmi Note 14,3,38000,5,108300.0,73358.92,34941.08,Mastercard,David,New
ORD00214,2025-08-30,John Mwangi,55,Male,Nairobi,Nairobi CBD,TV,Samsung 55 inch,1,82000,0,82000.0,64758.35,17241.65,Mastercard,Alice,Returning
ORD00215,2025-08-05,Michael Otieno,58,Male,Mombasa,Mombasa,Smartphone,Redmi Note 14,1,38000,5,36100.0,28694.54,7405.46,M-Pesa,David,Returning
ORD00216,2025-10-28,John Maina,62,Female,Kiambu,Thika,Laptop,MacBook Air M4,2,210000,0,420000.0,329668.73,90331.27,Cash,Faith,New
ORD00217,2025-06-08,Brian Otieno,18,Male,Kiambu,Thika,Smartphone,iPhone 16,4,185000,10,666000.0,469264.31,196735.69,Visa,Mercy,Returning
ORD00218,2025-03-06,Peter Wanjiku,25,Male,Mombasa,Mombasa,Accessories,Mechanical Keyboard,1,9500,10,8550.0,6348.07,2201.93,Cash,Faith,Returning
ORD00219,2025-09-19,Joy Mwangi,49,Male,Mombasa,Mombasa,Laptop,Dell Inspiron,1,87000,0,87000.0,56174.24,30825.76,Cash,Kevin,New
ORD00220,2025-05-06,Mary Achieng,41,Female,Nairobi,Westlands,Laptop,MacBook Air M4,4,210000,5,798000.0,530159.6,267840.4,Mastercard,David,Returning
ORD00221,2025-02-09,Lilian Mutiso,25,Male,Nairobi,Westlands,Laptop,MacBook Air M4,4,210000,0,840000.0,651334.53,188665.47,Visa,Alice,Returning
ORD00222,2025-02-14,Daniel Achieng,18,Female,Nairobi,Westlands,TV,Hisense 43 inch,3,43000,5,122550.0,84900.84,37649.16,Mastercard,Brian,New
ORD00223,2025-03-19,James Kamau,19,Male,Nakuru,Nakuru,TV,Hisense 43 inch,1,43000,10,38700.0,23231.32,15468.68,Mastercard,Alice,New
ORD00224,2025-04-16,Esther Kimani,44,Female,Nairobi,Nairobi CBD,Laptop,Dell Inspiron,1,87000,0,87000.0,68230.17,18769.83,Mastercard,David,Returning
ORD00225,2025-02-13,Lilian Otieno,50,Male,Kiambu,Thika,Accessories,AirPods Pro,1,36000,15,30600.0,22414.16,8185.84,M-Pesa,Brian,Returning
ORD00226,2025-05-14,David Kamau,62,Female,Mombasa,Mombasa,Accessories,Mechanical Keyboard,2,9500,0,19000.0,14985.51,4014.49,M-Pesa,Grace,New
ORD00227,2025-02-24,Brian Achieng,47,Female,Kisumu,Kisumu,Smartphone,Redmi Note 14,2,38000,15,64600.0,42743.34,21856.66,Visa,Grace,New
ORD00228,2025-03-22,Alice Wanjiku,62,Male,Nairobi,Westlands,TV,Samsung 55 inch,1,82000,5,77900.0,61827.67,16072.33,Mastercard,Kevin,Returning
ORD00229,2025-05-14,Brian Mwangi,43,Female,Nakuru,Nakuru,Laptop,MacBook Air M4,4,210000,0,840000.0,639054.65,200945.35,M-Pesa,Grace,New
ORD00230,2025-02-01,Grace Kiptoo,30,Female,Mombasa,Mombasa,Smartphone,Redmi Note 14,1,38000,0,38000.0,30378.43,7621.57,M-Pesa,Faith,New
ORD00231,2025-02-17,David Otieno,20,Female,Nairobi,Nairobi CBD,Laptop,Lenovo ThinkPad,4,115000,15,391000.0,236905.52,154094.48,Mastercard,Mercy,Returning
ORD00232,2025-04-20,Brian Maina,35,Female,Nairobi,Westlands,Smartphone,iPhone 16,3,185000,15,471750.0,321921.46,149828.54,Mastercard,Kevin,New
ORD00233,2025-05-24,Michael Kiptoo,44,Male,Kiambu,Thika,Laptop,MacBook Air M4,4,210000,10,756000.0,526128.29,229871.71,Mastercard,David,Returning
ORD00234,2025-07-18,Peter Kiptoo,19,Female,Nakuru,Nakuru,Laptop,MacBook Air M4,3,210000,0,630000.0,479890.39,150109.61,Mastercard,David,New
ORD00235,2025-03-23,Faith Kimani,60,Male,Mombasa,Mombasa,Smartphone,iPhone 16,4,185000,10,666000.0,524169.44,141830.56,M-Pesa,Mercy,New
ORD00236,2025-10-31,David Wanjiku,62,Female,Nakuru,Nakuru,Smartphone,Redmi Note 14,2,38000,5,72200.0,55401.9,16798.1,Mastercard,Alice,New
ORD00237,2025-09-09,Mary Otieno,21,Male,Nakuru,Nakuru,Laptop,MacBook Air M4,4,210000,0,840000.0,559731.31,280268.69,M-Pesa,Mercy,Returning
ORD00238,2025-04-01,David Mwangi,19,Male,Nakuru,Nakuru,Laptop,MacBook Air M4,3,210000,0,630000.0,425072.44,204927.56,Mastercard,Grace,Returning
ORD00239,2025-06-04,David Kiptoo,28,Female,Uasin Gishu,Eldoret,Accessories,Mechanical Keyboard,2,9500,10,17100.0,11023.47,6076.53,M-Pesa,John,Returning
ORD00240,2025-12-19,Alice Kiptoo,29,Male,Kiambu,Thika,Accessories,AirPods Pro,2,36000,10,64800.0,50816.66,13983.34,M-Pesa,Grace,Returning
ORD00241,2025-03-14,David Wanjiku,22,Male,Mombasa,Mombasa,TV,Samsung 55 inch,1,82000,10,73800.0,50872.26,22927.74,Visa,Brian,New
ORD00242,2025-12-21,John Mutiso,34,Male,Kiambu,Thika,Smartphone,Samsung Galaxy S25,4,145000,15,493000.0,368032.83,124967.17,M-Pesa,John,Returning
ORD00243,2025-07-13,Joy Omondi,42,Male,Uasin Gishu,Eldoret,Accessories,Wireless Mouse,2,2800,15,4760.0,2926.17,1833.83,Cash,Alice,New
ORD00244,2025-06-13,Peter Otieno,22,Female,Nairobi,Westlands,Accessories,Wireless Mouse,1,2800,0,2800.0,1869.25,930.75,Mastercard,Kevin,Returning
ORD00245,2025-12-01,Brian Kariuki,45,Male,Nairobi,Nairobi CBD,Smartphone,Redmi Note 14,2,38000,5,72200.0,49230.0,22970.0,Visa,Alice,Returning
ORD00246,2025-05-02,Faith Mwangi,43,Female,Nairobi,Westlands,Smartphone,Redmi Note 14,1,38000,15,32300.0,19946.08,12353.92,Mastercard,Brian,New
ORD00247,2025-01-14,Mercy Kiptoo,58,Female,Nairobi,Nairobi CBD,Accessories,AirPods Pro,3,36000,15,91800.0,63726.54,28073.46,Visa,Grace,Returning
ORD00248,2025-04-05,Joy Kamau,41,Male,Kisumu,Kisumu,Smartphone,Redmi Note 14,4,38000,15,129200.0,84326.28,44873.72,Visa,Kevin,New
ORD00249,2025-12-23,Faith Otieno,60,Female,Uasin Gishu,Eldoret,Accessories,Wireless Mouse,1,2800,15,2380.0,1817.56,562.44,Mastercard,Faith,New
ORD00250,2025-09-01,Alice Otieno,43,Male,Nakuru,Nakuru,Laptop,MacBook Air M4,4,210000,5,798000.0,630270.21,167729.79,M-Pesa,Brian,New
ORD00251,2025-03-06,Mary Kamau,23,Female,Nairobi,Westlands,Laptop,Dell Inspiron,3,87000,0,261000.0,161142.83,99857.17,Mastercard,David,Returning
ORD00252,2025-09-24,Samuel Mwangi,62,Female,Nairobi,Nairobi CBD,Accessories,Wireless Mouse,2,2800,0,5600.0,4395.92,1204.08,Cash,Alice,Returning
ORD00253,2025-07-30,Peter Kamau,59,Female,Nakuru,Nakuru,Accessories,AirPods Pro,2,36000,10,64800.0,44102.54,20697.46,Mastercard,Kevin,Returning
ORD00254,2025-06-19,Grace Mwangi,65,Female,Mombasa,Mombasa,TV,Samsung 55 inch,3,82000,10,221400.0,146608.83,74791.17,Mastercard,Grace,New
ORD00255,2025-03-10,Alice Wanjiku,46,Female,Mombasa,Mombasa,Accessories,AirPods Pro,2,36000,15,61200.0,39307.42,21892.58,Mastercard,Faith,Returning
ORD00256,2025-01-29,Esther Kiptoo,22,Female,Kiambu,Thika,Accessories,Wireless Mouse,1,2800,5,2660.0,1698.55,961.45,M-Pesa,Kevin,New
ORD00257,2025-01-17,Samuel Mwangi,41,Male,Mombasa,Mombasa,TV,LG OLED 65 inch,4,195000,0,780000.0,574263.2,205736.8,M-Pesa,David,Returning
ORD00258,2025-11-01,Samuel Kiptoo,48,Female,Mombasa,Mombasa,Laptop,Dell Inspiron,1,87000,10,78300.0,47409.87,30890.13,Cash,Mercy,New
ORD00259,2025-04-24,Grace Njoroge,31,Female,Kiambu,Thika,Accessories,AirPods Pro,1,36000,15,30600.0,23938.47,6661.53,M-Pesa,Kevin,New
ORD00260,2025-05-10,Rose Maina,63,Female,Kisumu,Kisumu,Accessories,Mechanical Keyboard,4,9500,10,34200.0,22012.55,12187.45,Visa,John,New
ORD00261,2025-01-04,Esther Njoroge,41,Female,Mombasa,Mombasa,Smartphone,Tecno Camon 40,1,28000,10,25200.0,20101.34,5098.66,Visa,Alice,Returning
ORD00262,2025-12-02,Alice Kimani,27,Male,Nairobi,Nairobi CBD,Accessories,Mechanical Keyboard,2,9500,0,19000.0,13890.52,5109.48,Visa,Alice,Returning
ORD00263,2025-07-27,Michael Wanjiku,20,Male,Mombasa,Mombasa,Laptop,Lenovo ThinkPad,3,115000,10,310500.0,238800.54,71699.46,M-Pesa,Alice,New
ORD00264,2025-08-30,Kevin Wanjiku,34,Male,Kiambu,Thika,TV,Hisense 43 inch,1,43000,5,40850.0,27412.67,13437.33,Visa,John,Returning
ORD00265,2025-07-10,Peter Kariuki,36,Female,Uasin Gishu,Eldoret,Smartphone,Tecno Camon 40,1,28000,0,28000.0,19444.43,8555.57,M-Pesa,Grace,Returning
ORD00266,2025-09-29,Alice Kamau,21,Male,Nairobi,Westlands,Laptop,Dell Inspiron,4,87000,15,295800.0,185953.14,109846.86,M-Pesa,Grace,Returning
ORD00267,2025-06-20,Brian Mutiso,58,Male,Nairobi,Nairobi CBD,Accessories,Mechanical Keyboard,2,9500,5,18050.0,12910.37,5139.63,M-Pesa,Faith,New
ORD00268,2025-03-08,Rose Kamau,58,Female,Kisumu,Kisumu,Accessories,Power Bank,4,4200,0,16800.0,10206.76,6593.24,M-Pesa,David,New
ORD00269,2025-06-14,Esther Kimani,19,Male,Kiambu,Thika,Laptop,HP EliteBook,3,98000,10,264600.0,165583.02,99016.98,Mastercard,Alice,New
ORD00270,2025-02-03,Mary Maina,36,Female,Kiambu,Thika,TV,LG OLED 65 inch,2,195000,10,351000.0,280528.95,70471.05,Mastercard,David,New
ORD00271,2025-03-26,Michael Mwangi,32,Male,Kiambu,Thika,Laptop,HP EliteBook,1,98000,5,93100.0,58153.28,34946.72,Cash,John,Returning
ORD00272,2025-10-01,Rose Mwangi,56,Male,Kiambu,Thika,Smartphone,Samsung Galaxy S25,1,145000,0,145000.0,99086.49,45913.51,Mastercard,Grace,Returning
ORD00273,2025-08-31,Kevin Kimani,62,Male,Mombasa,Mombasa,Accessories,AirPods Pro,3,36000,5,102600.0,70154.3,32445.7,Cash,Grace,Returning
ORD00274,2025-02-28,Faith Achieng,30,Male,Uasin Gishu,Eldoret,TV,Hisense 43 inch,2,43000,10,77400.0,57329.2,20070.8,Visa,Mercy,New
ORD00275,2025-10-08,Ann Kimani,62,Female,Mombasa,Mombasa,Laptop,MacBook Air M4,1,210000,0,210000.0,164088.96,45911.04,Mastercard,Mercy,New
ORD00276,2025-09-19,John Wanjiku,64,Male,Mombasa,Mombasa,Laptop,Lenovo ThinkPad,3,115000,10,310500.0,215131.62,95368.38,Cash,Mercy,New
ORD00277,2025-05-29,Joy Njoroge,38,Female,Kiambu,Thika,Smartphone,Samsung Galaxy S25,1,145000,0,145000.0,111707.96,33292.04,M-Pesa,David,Returning
ORD00278,2025-08-13,Rose Maina,64,Male,Mombasa,Mombasa,TV,Samsung 55 inch,1,82000,15,69700.0,47399.49,22300.51,Mastercard,Alice,Returning
ORD00279,2025-12-20,Ann Kamau,59,Male,Nairobi,Nairobi CBD,Laptop,MacBook Air M4,2,210000,0,420000.0,286946.33,133053.67,Mastercard,Faith,New
ORD00280,2025-11-09,Michael Mutiso,57,Male,Uasin Gishu,Eldoret,Laptop,Lenovo ThinkPad,4,115000,0,460000.0,357658.64,102341.36,Mastercard,Kevin,New
ORD00281,2025-05-14,David Mwangi,63,Male,Kiambu,Thika,TV,Hisense 43 inch,1,43000,15,36550.0,26767.12,9782.88,M-Pesa,Faith,Returning
ORD00282,2025-12-06,Michael Kiptoo,53,Male,Nairobi,Nairobi CBD,Laptop,Lenovo ThinkPad,4,115000,5,437000.0,268743.22,168256.78,Mastercard,David,New
ORD00283,2025-06-19,Peter Mwangi,50,Male,Nakuru,Nakuru,Accessories,Power Bank,2,4200,0,8400.0,5811.28,2588.72,Mastercard,Grace,Returning
ORD00284,2025-08-17,David Otieno,49,Male,Nairobi,Nairobi CBD,Accessories,Power Bank,1,4200,0,4200.0,3213.76,986.24,Visa,Brian,Returning
ORD00285,2025-06-24,Joy Mwangi,32,Female,Mombasa,Mombasa,Accessories,Mechanical Keyboard,4,9500,0,38000.0,23540.52,14459.48,M-Pesa,Kevin,Returning
ORD00286,2025-07-01,Alice Omondi,51,Female,Kiambu,Thika,Smartphone,Samsung Galaxy S25,2,145000,15,246500.0,154824.14,91675.86,Mastercard,Grace,Returning
ORD00287,2025-11-09,Mercy Kimani,25,Female,Nairobi,Westlands,Accessories,Wireless Mouse,3,2800,0,8400.0,6312.01,2087.99,Cash,Grace,Returning
ORD00288,2025-08-23,Lilian Omondi,26,Female,Nairobi,Nairobi CBD,Smartphone,Tecno Camon 40,4,28000,5,106400.0,78561.88,27838.12,M-Pesa,Mercy,New
ORD00289,2025-07-18,Rose Kariuki,38,Female,Kisumu,Kisumu,Laptop,Dell Inspiron,4,87000,10,313200.0,248711.6,64488.4,Mastercard,Mercy,New
ORD00290,2025-07-31,Rose Wanjiku,65,Female,Uasin Gishu,Eldoret,TV,Hisense 43 inch,2,43000,5,81700.0,52446.71,29253.29,Visa,David,New
ORD00291,2025-12-30,Brian Omondi,52,Female,Kiambu,Thika,Smartphone,Redmi Note 14,4,38000,15,129200.0,94942.45,34257.55,Visa,John,New
ORD00292,2025-09-25,Faith Mwangi,42,Male,Nairobi,Nairobi CBD,Smartphone,iPhone 16,3,185000,5,527250.0,420063.49,107186.51,Visa,Mercy,New
ORD00293,2025-12-20,Alice Kimani,52,Male,Mombasa,Mombasa,Accessories,AirPods Pro,2,36000,15,61200.0,39628.17,21571.83,Visa,Kevin,Returning
ORD00294,2025-07-18,Joseph Njoroge,38,Male,Nairobi,Nairobi CBD,TV,Samsung 55 inch,4,82000,5,311600.0,243763.83,67836.17,Visa,Brian,New
ORD00295,2025-05-31,Samuel Kiptoo,61,Male,Nairobi,Westlands,Laptop,MacBook Air M4,4,210000,0,840000.0,575989.31,264010.69,Visa,Mercy,New
ORD00296,2025-10-27,Peter Mwangi,39,Female,Kiambu,Thika,Laptop,MacBook Air M4,2,210000,10,378000.0,271924.15,106075.85,Visa,Faith,Returning
ORD00297,2025-02-07,David Omondi,32,Male,Nakuru,Nakuru,Smartphone,iPhone 16,4,185000,15,629000.0,388966.75,240033.25,M-Pesa,Brian,Returning
ORD00298,2025-06-19,Joy Maina,31,Female,Nakuru,Nakuru,Smartphone,Samsung Galaxy S25,3,145000,15,369750.0,239623.73,130126.27,M-Pesa,Kevin,Returning
ORD00299,2025-07-15,Faith Kamau,34,Female,Nairobi,Nairobi CBD,TV,Hisense 43 inch,4,43000,15,146200.0,89002.22,57197.78,M-Pesa,David,New
ORD00300,2025-02-19,Brian Omondi,52,Male,Kiambu,Thika,Smartphone,iPhone 16,2,185000,15,314500.0,241263.33,73236.67,M-Pesa,John,New
ORD00301,2025-12-18,Kevin Mwangi,47,Female,Nairobi,Nairobi CBD,Smartphone,Samsung Galaxy S25,1,145000,5,137750.0,104530.62,33219.38,Cash,Brian,Returning
ORD00302,2025-07-28,Michael Achieng,58,Female,Kisumu,Kisumu,TV,Samsung 55 inch,4,82000,0,328000.0,231885.13,96114.87,Cash,Kevin,New
ORD00303,2025-07-03,Esther Otieno,36,Female,Nakuru,Nakuru,Smartphone,Redmi Note 14,4,38000,15,129200.0,87729.73,41470.27,Cash,Faith,New
ORD00304,2025-10-01,Grace Kiptoo,65,Female,Uasin Gishu,Eldoret,TV,Hisense 43 inch,2,43000,10,77400.0,56924.43,20475.57,Visa,Kevin,New
ORD00305,2025-03-05,Mary Mwangi,54,Female,Nakuru,Nakuru,Smartphone,Redmi Note 14,2,38000,10,68400.0,43936.56,24463.44,M-Pesa,Mercy,New
ORD00306,2025-04-24,Rose Maina,30,Male,Nairobi,Westlands,Smartphone,Tecno Camon 40,1,28000,10,25200.0,18505.29,6694.71,Visa,Grace,New
ORD00307,2025-10-25,Ann Mutiso,40,Male,Kiambu,Thika,Laptop,MacBook Air M4,3,210000,0,630000.0,491414.94,138585.06,Visa,Faith,Returning
ORD00308,2025-06-18,Rose Njoroge,37,Male,Nakuru,Nakuru,TV,LG OLED 65 inch,4,195000,5,741000.0,445316.09,295683.91,M-Pesa,Brian,Returning
ORD00309,2025-05-22,Joy Kiptoo,61,Female,Kisumu,Kisumu,Accessories,Power Bank,3,4200,10,11340.0,7908.45,3431.55,Cash,Mercy,New
ORD00310,2025-05-24,Kevin Omondi,30,Female,Kiambu,Thika,Smartphone,Samsung Galaxy S25,1,145000,0,145000.0,110566.63,34433.37,Mastercard,Brian,New
ORD00311,2025-10-10,Peter Omondi,52,Female,Kiambu,Thika,Laptop,Dell Inspiron,4,87000,5,330600.0,257301.85,73298.15,Visa,Mercy,Returning
ORD00312,2025-09-14,Esther Otieno,43,Female,Nakuru,Nakuru,Smartphone,iPhone 16,2,185000,5,351500.0,242269.3,109230.7,M-Pesa,Mercy,Returning
ORD00313,2025-07-03,Mary Kimani,49,Male,Nairobi,Nairobi CBD,TV,LG OLED 65 inch,2,195000,0,390000.0,286149.68,103850.32,Visa,John,Returning
ORD00314,2025-08-21,Mary Mwangi,59,Female,Nairobi,Nairobi CBD,TV,Hisense 43 inch,3,43000,5,122550.0,82761.93,39788.07,Mastercard,David,New
ORD00315,2025-09-22,Peter Kamau,32,Female,Mombasa,Mombasa,TV,LG OLED 65 inch,4,195000,0,780000.0,546286.57,233713.43,M-Pesa,Faith,New
ORD00316,2025-04-28,John Omondi,59,Female,Nairobi,Westlands,Laptop,HP EliteBook,2,98000,10,176400.0,127079.28,49320.72,Cash,Brian,Returning
ORD00317,2025-06-19,Faith Achieng,61,Female,Kisumu,Kisumu,Laptop,HP EliteBook,4,98000,0,392000.0,254303.75,137696.25,M-Pesa,Mercy,New
ORD00318,2025-11-19,Esther Mwangi,54,Male,Nairobi,Nairobi CBD,Laptop,Dell Inspiron,2,87000,15,147900.0,106469.0,41431.0,Cash,Alice,New
